fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
13/08/2001;120,211;0;0,07;7,93;6,83
14/08/2001;120,2125;0;0,05;7,93;6,83
15/08/2001;120,2141;0;0,04;7,93;6,83
16/08/2001;120,2184;0;0,04;7,94;6,83
17/08/2001;120,2226;0;0,04;7,95;6,84
18/08/2001;120,2269;0;0,05;7,95;6,84
19/08/2001;120,2312;0;0,05;7,96;6,85
20/08/2001;120,2354;0;0,05;7,96;6,85
21/08/2001;120,2397;0;0,05;7,97;6,85
22/08/2001;120,2439;0;0,06;7,97;6,86
23/08/2001;120,2482;0;0,06;7,98;6,86
24/08/2001;120,2525;0;0,06;7,98;6,86
25/08/2001;120,2567;0;0,06;7,99;6,87
26/08/2001;120,261;0;0,06;7,99;6,87
27/08/2001;120,2653;0;0,07;8;6,88
28/08/2001;120,2695;0;0,07;8;6,88
29/08/2001;120,2738;0;0,07;8,01;6,88
30/08/2001;120,2781;0;0,07;8,01;6,89
31/08/2001;120,2823;0;0,08;8,02;6,89
1/09/2001;120,2866;0;0,08;8,02;6,89
2/09/2001;120,2909;0;0,08;8,03;6,9
3/09/2001;120,2951;0;0,08;8,03;6,9
4/09/2001;120,2994;0;0,09;8,04;6,91
5/09/2001;120,3037;0;0,09;8,04;6,91
6/09/2001;120,3079;0;0,09;8,05;6,91
7/09/2001;120,3122;0;0,09;8,05;6,92
8/09/2001;120,3165;0;0,09;8,06;6,92
9/09/2001;120,3207;0;0,1;8,07;6,92
10/09/2001;120,325;0;0,1;8,07;6,93
11/09/2001;120,3293;0;0,1;8,08;6,93
12/09/2001;120,3335;0;0,1;8,08;6,94
13/09/2001;120,3378;0;0,11;8,09;6,94
14/09/2001;120,3421;0;0,11;8,09;6,94
15/09/2001;120,3463;0;0,11;8,1;6,95
16/09/2001;120,3567;0,01;0,12;8,09;6,96
17/09/2001;120,3671;0,01;0,12;8,09;6,97
18/09/2001;120,3776;0,01;0,13;8,09;6,98
19/09/2001;120,388;0,01;0,13;8,09;6,98
20/09/2001;120,3984;0,01;0,14;8,09;6,99
21/09/2001;120,4088;0,01;0,14;8,08;7
22/09/2001;120,4192;0,01;0,15;8,08;7,01
23/09/2001;120,4297;0,01;0,15;8,08;7,02
24/09/2001;120,4401;0,01;0,16;8,08;7,03
25/09/2001;120,4505;0,01;0,16;8,08;7,04
26/09/2001;120,4609;0,01;0,17;8,07;7,05
27/09/2001;120,4714;0,01;0,17;8,07;7,06
28/09/2001;120,4818;0,01;0,18;8,07;7,07
29/09/2001;120,4922;0,01;0,18;8,07;7,08
30/09/2001;120,5026;0,01;0,19;8,06;7,09
1/10/2001;120,5131;0,01;0,19;8,06;7,1
2/10/2001;120,5235;0,01;0,19;8,06;7,11
3/10/2001;120,5339;0,01;0,2;8,06;7,11
4/10/2001;120,5444;0,01;0,2;8,06;7,12
5/10/2001;120,5548;0,01;0,21;8,05;7,13
6/10/2001;120,5652;0,01;0,21;8,05;7,14
7/10/2001;120,5757;0,01;0,22;8,05;7,15
8/10/2001;120,5861;0,01;0,22;8,05;7,16
9/10/2001;120,5966;0,01;0,23;8,04;7,17
10/10/2001;120,607;0,01;0,23;8,04;7,18
11/10/2001;120,6174;0,01;0,24;8,04;7,19
12/10/2001;120,6279;0,01;0,24;8,04;7,2
13/10/2001;120,6383;0,01;0,25;8,04;7,21
14/10/2001;120,6488;0,01;0,25;8,03;7,22
15/10/2001;120,6592;0,01;0,26;8,03;7,23
16/10/2001;120,6736;0,01;0,26;8,03;7,24
17/10/2001;120,688;0,01;0,27;8,03;7,25
18/10/2001;120,7023;0,01;0,27;8,03;7,26
19/10/2001;120,7167;0,01;0,27;8,02;7,28
20/10/2001;120,7311;0,01;0,28;8,02;7,29
21/10/2001;120,7455;0,01;0,28;8,02;7,3
22/10/2001;120,7599;0,01;0,28;8,02;7,32
23/10/2001;120,7743;0,01;0,29;8,02;7,33
24/10/2001;120,7886;0,01;0,29;8,01;7,34
25/10/2001;120,803;0,01;0,29;8,01;7,35
26/10/2001;120,8174;0,01;0,3;8,01;7,37
27/10/2001;120,8318;0,01;0,3;8,01;7,38
28/10/2001;120,8462;0,01;0,3;8;7,39
29/10/2001;120,8606;0,01;0,31;8;7,4
30/10/2001;120,875;0,01;0,31;8;7,42
31/10/2001;120,8894;0,01;0,32;8;7,43
1/11/2001;120,9038;0,01;0,32;8;7,44
2/11/2001;120,9182;0,01;0,33;7,99;7,46
3/11/2001;120,9326;0,01;0,33;7,99;7,47
4/11/2001;120,947;0,01;0,33;7,99;7,48
5/11/2001;120,9614;0,01;0,34;7,99;7,49
6/11/2001;120,9759;0,01;0,34;7,99;7,51
7/11/2001;120,9903;0,01;0,34;7,98;7,52
8/11/2001;121,0047;0,01;0,35;7,98;7,53
9/11/2001;121,0191;0,01;0,35;7,98;7,55
10/11/2001;121,0335;0,01;0,35;7,98;7,56
11/11/2001;121,0479;0,01;0,36;7,98;7,57
12/11/2001;121,0624;0,01;0,36;7,97;7,58
13/11/2001;121,0768;0,01;0,36;7,97;7,6
14/11/2001;121,0912;0,01;0,37;7,97;7,61
15/11/2001;121,1056;0,01;0,37;7,97;7,62
16/11/2001;121,1133;0,01;0,36;7,97;7,63
17/11/2001;121,1209;0,01;0,36;7,97;7,64
18/11/2001;121,1286;0,01;0,35;7,97;7,64
19/11/2001;121,1363;0,01;0,35;7,97;7,65
20/11/2001;121,1439;0,01;0,34;7,97;7,66
21/11/2001;121,1516;0,01;0,34;7,98;7,66
22/11/2001;121,1593;0,01;0,33;7,98;7,67
23/11/2001;121,1669;0,01;0,33;7,98;7,68
24/11/2001;121,1746;0,01;0,32;7,98;7,68
25/11/2001;121,1823;0,01;0,31;7,98;7,69
26/11/2001;121,1899;0,01;0,31;7,98;7,7
27/11/2001;121,1976;0,01;0,3;7,98;7,7
28/11/2001;121,2053;0,01;0,3;7,99;7,71
29/11/2001;121,2129;0,01;0,29;7,99;7,72
30/11/2001;121,2206;0,01;0,29;7,99;7,72
1/12/2001;121,2283;0,01;0,27;7,99;7,73
2/12/2001;121,2359;0,01;0,26;7,99;7,74
3/12/2001;121,2436;0,01;0,26;7,99;7,74
4/12/2001;121,2513;0,01;0,25;7,99;7,75
5/12/2001;121,259;0,01;0,25;8;7,76
6/12/2001;121,2666;0,01;0,24;8;7,77
7/12/2001;121,2743;0,01;0,23;8;7,77
8/12/2001;121,282;0,01;0,23;8;7,78
9/12/2001;121,2896;0,01;0,22;8;7,79
10/12/2001;121,2973;0,01;0,22;8;7,79
11/12/2001;121,305;0,01;0,21;8;7,8
12/12/2001;121,3127;0,01;0,21;8,01;7,81
13/12/2001;121,3203;0,01;0,2;8,01;7,81
14/12/2001;121,328;0,01;0,2;8,01;7,82
15/12/2001;121,3357;0,01;0,19;8,01;7,83
16/12/2001;121,3404;0;0,19;8;7,83
17/12/2001;121,3451;0;0,19;8;7,84
18/12/2001;121,3498;0;0,18;7,99;7,84
19/12/2001;121,3545;0;0,18;7,98;7,84
20/12/2001;121,3592;0;0,18;7,97;7,85
21/12/2001;121,3639;0;0,18;7,97;7,85
22/12/2001;121,3686;0;0,17;7,96;7,86
23/12/2001;121,3733;0;0,17;7,95;7,86
24/12/2001;121,378;0;0,17;7,94;7,86
25/12/2001;121,3826;0;0,17;7,94;7,87
26/12/2001;121,3873;0;0,16;7,93;7,87
27/12/2001;121,392;0;0,16;7,92;7,88
28/12/2001;121,3967;0;0,16;7,92;7,88
29/12/2001;121,4014;0;0,16;7,91;7,89
30/12/2001;121,4061;0;0,15;7,9;7,89
31/12/2001;121,4108;0;0,16;7,89;7,89
1/01/2002;121,4155;0;0,15;7,89;0
2/01/2002;121,4202;0;0,15;7,88;0,01
3/01/2002;121,4249;0;0,15;7,87;0,01
4/01/2002;121,4296;0;0,15;7,86;0,02
5/01/2002;121,4343;0;0,14;7,86;0,02
6/01/2002;121,439;0;0,14;7,85;0,02
7/01/2002;121,4437;0;0,14;7,84;0,03
8/01/2002;121,4484;0;0,14;7,84;0,03
9/01/2002;121,4531;0;0,13;7,83;0,03
10/01/2002;121,4578;0;0,13;7,82;0,04
11/01/2002;121,4625;0;0,13;7,81;0,04
12/01/2002;121,4672;0;0,13;7,81;0,05
13/01/2002;121,4719;0;0,12;7,8;0,05
14/01/2002;121,4766;0;0,12;7,79;0,05
15/01/2002;121,4813;0;0,12;7,78;0,06
16/01/2002;121,4946;0,01;0,13;7,78;0,07
17/01/2002;121,5079;0,01;0,13;7,78;0,08
18/01/2002;121,5212;0,01;0,14;7,77;0,09
19/01/2002;121,5345;0,01;0,15;7,77;0,1
20/01/2002;121,5478;0,01;0,16;7,76;0,11
21/01/2002;121,5611;0,01;0,16;7,76;0,12
22/01/2002;121,5744;0,01;0,17;7,76;0,13
23/01/2002;121,5878;0,01;0,18;7,75;0,15
24/01/2002;121,6011;0,01;0,18;7,75;0,16
25/01/2002;121,6144;0,01;0,19;7,74;0,17
26/01/2002;121,6277;0,01;0,2;7,74;0,18
27/01/2002;121,641;0,01;0,21;7,73;0,19
28/01/2002;121,6543;0,01;0,21;7,73;0,2
29/01/2002;121,6677;0,01;0,22;7,73;0,21
30/01/2002;121,681;0,01;0,23;7,72;0,22
31/01/2002;121,6943;0,01;0,23;7,72;0,23
1/02/2002;121,7076;0,01;0,24;7,71;0,24
2/02/2002;121,721;0,01;0,25;7,71;0,26
3/02/2002;121,7343;0,01;0,25;7,71;0,27
4/02/2002;121,7476;0,01;0,26;7,7;0,28
5/02/2002;121,7609;0,01;0,27;7,7;0,29
6/02/2002;121,7743;0,01;0,28;7,69;0,3
7/02/2002;121,7876;0,01;0,28;7,69;0,31
8/02/2002;121,8009;0,01;0,29;7,68;0,32
9/02/2002;121,8143;0,01;0,3;7,68;0,33
10/02/2002;121,8276;0,01;0,3;7,68;0,34
11/02/2002;121,841;0,01;0,31;7,67;0,35
12/02/2002;121,8543;0,01;0,32;7,67;0,37
13/02/2002;121,8676;0,01;0,33;7,66;0,38
14/02/2002;121,881;0,01;0,33;7,66;0,39
15/02/2002;121,8943;0,01;0,34;7,66;0,4
16/02/2002;121,929;0,03;0,36;7,65;0,43
17/02/2002;121,9637;0,03;0,38;7,64;0,46
18/02/2002;121,9984;0,03;0,39;7,63;0,48
19/02/2002;122,0331;0,03;0,41;7,62;0,51
20/02/2002;122,0679;0,03;0,43;7,61;0,54
21/02/2002;122,1026;0,03;0,45;7,6;0,57
22/02/2002;122,1374;0,03;0,46;7,59;0,6
23/02/2002;122,1721;0,03;0,48;7,58;0,63
24/02/2002;122,2069;0,03;0,5;7,57;0,66
25/02/2002;122,2417;0,03;0,52;7,56;0,68
26/02/2002;122,2765;0,03;0,53;7,55;0,71
27/02/2002;122,3113;0,03;0,55;7,54;0,74
28/02/2002;122,3461;0,03;0,57;7,53;0,77
1/03/2002;122,3809;0,03;0,55;7,52;0,8
2/03/2002;122,4157;0,03;0,57;7,51;0,83
3/03/2002;122,4506;0,03;0,59;7,5;0,86
4/03/2002;122,4854;0,03;0,61;7,49;0,89
5/03/2002;122,5203;0,03;0,62;7,48;0,91
6/03/2002;122,5552;0,03;0,64;7,47;0,94
7/03/2002;122,59;0,03;0,66;7,47;0,97
8/03/2002;122,6249;0,03;0,68;7,46;1
9/03/2002;122,6598;0,03;0,69;7,45;1,03
10/03/2002;122,6947;0,03;0,71;7,44;1,06
11/03/2002;122,7297;0,03;0,73;7,43;1,09
12/03/2002;122,7646;0,03;0,75;7,42;1,12
13/03/2002;122,7995;0,03;0,76;7,41;1,14
14/03/2002;122,8345;0,03;0,78;7,4;1,17
15/03/2002;122,8695;0,03;0,8;7,39;1,2
16/03/2002;122,9191;0,04;0,81;7,37;1,24
17/03/2002;122,9688;0,04;0,82;7,35;1,28
18/03/2002;123,0185;0,04;0,84;7,32;1,32
19/03/2002;123,0682;0,04;0,85;7,3;1,37
20/03/2002;123,1179;0,04;0,86;7,28;1,41
21/03/2002;123,1676;0,04;0,87;7,26;1,45
22/03/2002;123,2174;0,04;0,88;7,24;1,49
23/03/2002;123,2672;0,04;0,9;7,22;1,53
24/03/2002;123,317;0,04;0,91;7,2;1,57
25/03/2002;123,3668;0,04;0,92;7,17;1,61
26/03/2002;123,4166;0,04;0,93;7,15;1,65
27/03/2002;123,4665;0,04;0,94;7,13;1,69
28/03/2002;123,5164;0,04;0,96;7,11;1,73
29/03/2002;123,5663;0,04;1;7,09;1,78
30/03/2002;123,6162;0,04;1,04;7,07;1,82
31/03/2002;123,6661;0,04;1,08;7,05;1,86
1/04/2002;123,7161;0,04;1,09;7,02;1,9
2/04/2002;123,7661;0,04;1,1;7;1,94
3/04/2002;123,8161;0,04;1,12;6,98;1,98
4/04/2002;123,8661;0,04;1,13;6,96;2,02
5/04/2002;123,9161;0,04;1,14;6,94;2,06
6/04/2002;123,9662;0,04;1,15;6,92;2,1
7/04/2002;124,0163;0,04;1,16;6,9;2,15
8/04/2002;124,0664;0,04;1,18;6,87;2,19
9/04/2002;124,1165;0,04;1,19;6,85;2,23
10/04/2002;124,1666;0,04;1,2;6,83;2,27
11/04/2002;124,2168;0,04;1,21;6,81;2,31
12/04/2002;124,267;0,04;1,22;6,79;2,35
13/04/2002;124,3172;0,04;1,24;6,77;2,39
14/04/2002;124,3674;0,04;1,25;6,75;2,44
15/04/2002;124,4177;0,04;1,26;6,73;2,48
16/04/2002;124,447;0,02;1,24;6,7;2,5
17/04/2002;124,4764;0,02;1,23;6,67;2,52
18/04/2002;124,5058;0,02;1,21;6,64;2,55
19/04/2002;124,5351;0,02;1,19;6,62;2,57
20/04/2002;124,5645;0,02;1,17;6,59;2,6
21/04/2002;124,5939;0,02;1,16;6,56;2,62
22/04/2002;124,6233;0,02;1,14;6,54;2,65
23/04/2002;124,6527;0,02;1,12;6,51;2,67
24/04/2002;124,6821;0,02;1,11;6,48;2,69
25/04/2002;124,7115;0,02;1,09;6,45;2,72
26/04/2002;124,7409;0,02;1,07;6,43;2,74
27/04/2002;124,7703;0,02;1,06;6,4;2,77
28/04/2002;124,7997;0,02;1,04;6,37;2,79
29/04/2002;124,8292;0,02;1,02;6,35;2,82
30/04/2002;124,8586;0,02;1,01;6,32;2,84
1/05/2002;124,8881;0,02;0,95;6,29;2,86
2/05/2002;124,9175;0,02;0,93;6,27;2,89
3/05/2002;124,947;0,02;0,91;6,24;2,91
4/05/2002;124,9764;0,02;0,9;6,21;2,94
5/05/2002;125,0059;0,02;0,88;6,18;2,96
6/05/2002;125,0354;0,02;0,86;6,16;2,99
7/05/2002;125,0649;0,02;0,85;6,13;3,01
8/05/2002;125,0944;0,02;0,83;6,1;3,03
9/05/2002;125,1239;0,02;0,81;6,08;3,06
10/05/2002;125,1534;0,02;0,79;6,05;3,08
11/05/2002;125,1829;0,02;0,78;6,02;3,11
12/05/2002;125,2124;0,02;0,76;6;3,13
13/05/2002;125,242;0,02;0,74;5,97;3,16
14/05/2002;125,2715;0,02;0,73;5,94;3,18
15/05/2002;125,3011;0,02;0,71;5,92;3,2
16/05/2002;125,3381;0,03;0,72;5,91;3,23
17/05/2002;125,3752;0,03;0,72;5,9;3,27
18/05/2002;125,4122;0,03;0,73;5,89;3,3
19/05/2002;125,4493;0,03;0,73;5,88;3,33
20/05/2002;125,4863;0,03;0,74;5,88;3,36
21/05/2002;125,5234;0,03;0,75;5,87;3,39
22/05/2002;125,5605;0,03;0,75;5,86;3,42
23/05/2002;125,5976;0,03;0,76;5,85;3,45
24/05/2002;125,6347;0,03;0,76;5,85;3,48
25/05/2002;125,6718;0,03;0,77;5,84;3,51
26/05/2002;125,7089;0,03;0,78;5,83;3,54
27/05/2002;125,7461;0,03;0,78;5,82;3,57
28/05/2002;125,7832;0,03;0,79;5,81;3,6
29/05/2002;125,8204;0,03;0,79;5,81;3,63
30/05/2002;125,8576;0,03;0,8;5,8;3,66
31/05/2002;125,8948;0,03;0,83;5,79;3,69
1/06/2002;125,932;0,03;0,84;5,78;3,72
2/06/2002;125,9692;0,03;0,84;5,78;3,75
3/06/2002;126,0064;0,03;0,85;5,77;3,79
4/06/2002;126,0436;0,03;0,85;5,76;3,82
5/06/2002;126,0809;0,03;0,86;5,75;3,85
6/06/2002;126,1181;0,03;0,87;5,74;3,88
7/06/2002;126,1554;0,03;0,87;5,74;3,91
8/06/2002;126,1926;0,03;0,88;5,73;3,94
9/06/2002;126,2299;0,03;0,88;5,72;3,97
10/06/2002;126,2672;0,03;0,89;5,71;4
11/06/2002;126,3045;0,03;0,9;5,71;4,03
12/06/2002;126,3418;0,03;0,9;5,7;4,06
13/06/2002;126,3792;0,03;0,91;5,69;4,09
14/06/2002;126,4165;0,03;0,91;5,68;4,12
15/06/2002;126,4539;0,03;0,92;5,67;4,15
16/06/2002;126,4791;0,02;0,91;5,68;4,17
17/06/2002;126,5043;0,02;0,9;5,69;4,2
18/06/2002;126,5296;0,02;0,89;5,69;4,22
19/06/2002;126,5548;0,02;0,88;5,7;4,24
20/06/2002;126,58;0,02;0,87;5,71;4,26
21/06/2002;126,6053;0,02;0,86;5,71;4,28
22/06/2002;126,6305;0,02;0,85;5,72;4,3
23/06/2002;126,6558;0,02;0,84;5,73;4,32
24/06/2002;126,681;0,02;0,83;5,73;4,34
25/06/2002;126,7063;0,02;0,82;5,74;4,36
26/06/2002;126,7316;0,02;0,81;5,74;4,38
27/06/2002;126,7568;0,02;0,8;5,75;4,4
28/06/2002;126,7821;0,02;0,79;5,76;4,42
29/06/2002;126,8074;0,02;0,78;5,76;4,44
30/06/2002;126,8327;0,02;0,77;5,77;4,47
1/07/2002;126,858;0,02;0,74;5,78;4,49
2/07/2002;126,8833;0,02;0,73;5,78;4,51
3/07/2002;126,9086;0,02;0,72;5,79;4,53
4/07/2002;126,9339;0,02;0,71;5,79;4,55
5/07/2002;126,9592;0,02;0,7;5,8;4,57
6/07/2002;126,9845;0,02;0,69;5,81;4,59
7/07/2002;127,0099;0,02;0,68;5,81;4,61
8/07/2002;127,0352;0,02;0,67;5,82;4,63
9/07/2002;127,0605;0,02;0,66;5,83;4,65
10/07/2002;127,0859;0,02;0,65;5,83;4,67
11/07/2002;127,1112;0,02;0,64;5,84;4,7
12/07/2002;127,1365;0,02;0,63;5,85;4,72
13/07/2002;127,1619;0,02;0,62;5,85;4,74
14/07/2002;127,1873;0,02;0,61;5,86;4,76
15/07/2002;127,2126;0,02;0,6;5,86;4,78
16/07/2002;127,2302;0,01;0,59;5,88;4,79
17/07/2002;127,2478;0,01;0,59;5,89;4,81
18/07/2002;127,2654;0,01;0,58;5,9;4,82
19/07/2002;127,2831;0,01;0,58;5,92;4,84
20/07/2002;127,3007;0,01;0,57;5,93;4,85
21/07/2002;127,3183;0,01;0,56;5,94;4,87
22/07/2002;127,3359;0,01;0,56;5,96;4,88
23/07/2002;127,3535;0,01;0,55;5,97;4,89
24/07/2002;127,3712;0,01;0,54;5,98;4,91
25/07/2002;127,3888;0,01;0,54;6;4,92
26/07/2002;127,4064;0,01;0,53;6,01;4,94
27/07/2002;127,4241;0,01;0,53;6,02;4,95
28/07/2002;127,4417;0,01;0,52;6,04;4,97
29/07/2002;127,4593;0,01;0,51;6,05;4,98
30/07/2002;127,477;0,01;0,51;6,06;5
31/07/2002;127,4946;0,01;0,52;6,08;5,01
1/08/2002;127,5123;0,01;0,52;6,09;5,03
2/08/2002;127,5299;0,01;0,51;6,1;5,04
3/08/2002;127,5476;0,01;0,5;6,12;5,05
4/08/2002;127,5652;0,01;0,5;6,13;5,07
5/08/2002;127,5829;0,01;0,49;6,14;5,08
6/08/2002;127,6006;0,01;0,49;6,16;5,1
7/08/2002;127,6182;0,01;0,48;6,17;5,11
8/08/2002;127,6359;0,01;0,47;6,18;5,13
9/08/2002;127,6536;0,01;0,47;6,2;5,14
10/08/2002;127,6712;0,01;0,46;6,21;5,16
11/08/2002;127,6889;0,01;0,45;6,22;5,17
12/08/2002;127,7066;0,01;0,45;6,24;5,19
13/08/2002;127,7243;0,01;0,44;6,25;5,2
14/08/2002;127,7419;0,01;0,44;6,26;5,21
15/08/2002;127,7596;0,01;0,43;6,28;5,23
16/08/2002;127,7604;0;0,42;6,27;5,23
17/08/2002;127,7612;0;0,4;6,27;5,23
18/08/2002;127,7621;0;0,39;6,27;5,23
19/08/2002;127,7629;0;0,38;6,26;5,23
20/08/2002;127,7637;0;0,36;6,26;5,23
21/08/2002;127,7645;0;0,35;6,26;5,23
22/08/2002;127,7654;0;0,34;6,26;5,23
23/08/2002;127,7662;0;0,32;6,25;5,23
24/08/2002;127,767;0;0,31;6,25;5,24
25/08/2002;127,7678;0;0,3;6,25;5,24
26/08/2002;127,7687;0;0,28;6,24;5,24
27/08/2002;127,7695;0;0,27;6,24;5,24
28/08/2002;127,7703;0;0,26;6,24;5,24
29/08/2002;127,7711;0;0,24;6,23;5,24
30/08/2002;127,772;0;0,23;6,23;5,24
31/08/2002;127,7728;0;0,22;6,23;5,24
1/09/2002;127,7736;0;0,2;6,22;5,24
2/09/2002;127,7744;0;0,19;6,22;5,24
3/09/2002;127,7753;0;0,18;6,22;5,24
4/09/2002;127,7761;0;0,17;6,22;5,24
5/09/2002;127,7769;0;0,15;6,21;5,24
6/09/2002;127,7777;0;0,14;6,21;5,24
7/09/2002;127,7786;0;0,13;6,21;5,24
8/09/2002;127,7794;0;0,11;6,2;5,25
9/09/2002;127,7802;0;0,1;6,2;5,25
10/09/2002;127,781;0;0,09;6,2;5,25
11/09/2002;127,7819;0;0,07;6,19;5,25
12/09/2002;127,7827;0;0,06;6,19;5,25
13/09/2002;127,7835;0;0,05;6,19;5,25
14/09/2002;127,7843;0;0,03;6,18;5,25
15/09/2002;127,7852;0;0,02;6,18;5,25
16/09/2002;127,789;0;0,02;6,18;5,25
17/09/2002;127,7929;0;0,02;6,17;5,26
18/09/2002;127,7967;0;0,03;6,16;5,26
19/09/2002;127,8005;0;0,03;6,16;5,26
20/09/2002;127,8044;0;0,03;6,15;5,27
21/09/2002;127,8082;0;0,03;6,15;5,27
22/09/2002;127,812;0;0,04;6,14;5,27
23/09/2002;127,8159;0;0,04;6,13;5,28
24/09/2002;127,8197;0;0,04;6,13;5,28
25/09/2002;127,8235;0;0,04;6,12;5,28
26/09/2002;127,8274;0;0,05;6,12;5,29
27/09/2002;127,8312;0;0,05;6,11;5,29
28/09/2002;127,835;0;0,05;6,1;5,29
29/09/2002;127,8389;0;0,05;6,1;5,29
30/09/2002;127,8427;0;0,06;6,09;5,3
1/10/2002;127,8465;0;0,06;6,09;5,3
2/10/2002;127,8504;0;0,06;6,08;5,3
3/10/2002;127,8542;0;0,06;6,07;5,31
4/10/2002;127,858;0;0,06;6,07;5,31
5/10/2002;127,8619;0;0,07;6,06;5,31
6/10/2002;127,8657;0;0,07;6,06;5,32
7/10/2002;127,8695;0;0,07;6,05;5,32
8/10/2002;127,8734;0;0,07;6,04;5,32
9/10/2002;127,8772;0;0,08;6,04;5,33
10/10/2002;127,881;0;0,08;6,03;5,33
11/10/2002;127,8849;0;0,08;6,03;5,33
12/10/2002;127,8887;0;0,08;6,02;5,34
13/10/2002;127,8925;0;0,09;6,01;5,34
14/10/2002;127,8964;0;0,09;6,01;5,34
15/10/2002;127,9002;0;0,09;6;5,34
16/10/2002;127,915;0,01;0,1;6;5,36
17/10/2002;127,9299;0,01;0,11;6;5,37
18/10/2002;127,9447;0,01;0,12;6;5,38
19/10/2002;127,9595;0,01;0,12;6;5,39
20/10/2002;127,9744;0,01;0,13;6;5,41
21/10/2002;127,9892;0,01;0,14;6;5,42
22/10/2002;128,004;0,01;0,15;6;5,43
23/10/2002;128,0189;0,01;0,16;6;5,44
24/10/2002;128,0337;0,01;0,17;6;5,45
25/10/2002;128,0485;0,01;0,18;6;5,47
26/10/2002;128,0634;0,01;0,18;6;5,48
27/10/2002;128,0782;0,01;0,19;6;5,49
28/10/2002;128,0931;0,01;0,2;6;5,5
29/10/2002;128,1079;0,01;0,21;6;5,52
30/10/2002;128,1228;0,01;0,22;6;5,53
31/10/2002;128,1376;0,01;0,23;6;5,54
1/11/2002;128,1525;0,01;0,24;6;5,55
2/11/2002;128,1674;0,01;0,25;6;5,57
3/11/2002;128,1822;0,01;0,26;5,99;5,58
4/11/2002;128,1971;0,01;0,27;5,99;5,59
5/11/2002;128,2119;0,01;0,27;5,99;5,6
6/11/2002;128,2268;0,01;0,28;5,99;5,61
7/11/2002;128,2417;0,01;0,29;5,99;5,63
8/11/2002;128,2565;0,01;0,3;5,99;5,64
9/11/2002;128,2714;0,01;0,31;5,99;5,65
10/11/2002;128,2863;0,01;0,32;5,99;5,66
11/11/2002;128,3011;0,01;0,33;5,99;5,68
12/11/2002;128,316;0,01;0,33;5,99;5,69
13/11/2002;128,3309;0,01;0,34;5,99;5,7
14/11/2002;128,3458;0,01;0,35;5,99;5,71
15/11/2002;128,3606;0,01;0,36;5,99;5,72
16/11/2002;128,3845;0,02;0,37;6;5,74
17/11/2002;128,4084;0,02;0,37;6,02;5,76
18/11/2002;128,4323;0,02;0,38;6,03;5,78
19/11/2002;128,4562;0,02;0,39;6,04;5,8
20/11/2002;128,4801;0,02;0,4;6,06;5,82
21/11/2002;128,504;0,02;0,4;6,07;5,84
22/11/2002;128,528;0,02;0,41;6,08;5,86
23/11/2002;128,5519;0,02;0,42;6,09;5,88
24/11/2002;128,5758;0,02;0,42;6,11;5,9
25/11/2002;128,5998;0,02;0,43;6,12;5,92
26/11/2002;128,6237;0,02;0,44;6,13;5,94
27/11/2002;128,6476;0,02;0,44;6,15;5,96
28/11/2002;128,6716;0,02;0,45;6,16;5,98
29/11/2002;128,6955;0,02;0,46;6,17;6
30/11/2002;128,7195;0,02;0,47;6,19;6,02
1/12/2002;128,7435;0,02;0,46;6,2;6,04
2/12/2002;128,7674;0,02;0,47;6,21;6,06
3/12/2002;128,7914;0,02;0,48;6,23;6,08
4/12/2002;128,8154;0,02;0,48;6,24;6,1
5/12/2002;128,8394;0,02;0,49;6,25;6,12
6/12/2002;128,8634;0,02;0,5;6,26;6,14
7/12/2002;128,8873;0,02;0,5;6,28;6,16
8/12/2002;128,9113;0,02;0,51;6,29;6,18
9/12/2002;128,9353;0,02;0,52;6,3;6,2
10/12/2002;128,9593;0,02;0,52;6,32;6,22
11/12/2002;128,9833;0,02;0,53;6,33;6,24
12/12/2002;129,0074;0,02;0,54;6,34;6,26
13/12/2002;129,0314;0,02;0,55;6,36;6,28
14/12/2002;129,0554;0,02;0,55;6,37;6,3
15/12/2002;129,0794;0,02;0,56;6,38;6,32
16/12/2002;129,1118;0,03;0,57;6,4;6,34
17/12/2002;129,1441;0,03;0,57;6,43;6,37
18/12/2002;129,1765;0,03;0,58;6,45;6,4
19/12/2002;129,2089;0,03;0,59;6,47;6,42
20/12/2002;129,2413;0,03;0,59;6,49;6,45
21/12/2002;129,2737;0,03;0,6;6,52;6,48
22/12/2002;129,3061;0,03;0,61;6,54;6,5
23/12/2002;129,3385;0,03;0,61;6,56;6,53
24/12/2002;129,3709;0,03;0,62;6,59;6,56
25/12/2002;129,4033;0,03;0,62;6,61;6,58
26/12/2002;129,4358;0,03;0,63;6,63;6,61
27/12/2002;129,4682;0,03;0,64;6,65;6,64
28/12/2002;129,5007;0,03;0,64;6,68;6,66
29/12/2002;129,5331;0,03;0,65;6,7;6,69
30/12/2002;129,5656;0,03;0,66;6,72;6,72
31/12/2002;129,5981;0,03;0,68;6,74;6,74
1/01/2003;129,6306;0,03;0,69;6,77;0,03
2/01/2003;129,6631;0,03;0,7;6,79;0,05
3/01/2003;129,6956;0,03;0,7;6,81;0,08
4/01/2003;129,7281;0,03;0,71;6,83;0,1
5/01/2003;129,7606;0,03;0,71;6,86;0,13
6/01/2003;129,7931;0,03;0,72;6,88;0,15
